ActivityLevel,CourseName,CourseNumber,CoursePaidTime,CourseParkTime,CoursePreparationTime,CourseStartTimeLocal,CourseStartTimeUTC,CourseType,CourseUid,Destination,DestinationName,DisplayGroupId,FastTrackedTime,FirstDisplayTime,FirstStoreTime,FirstTenderTime,FirstViewedTime,FoodDeliveredTime,InsertDate,ItemCategory,ItemCookStartTime,ItemCookTime,ItemDescription,ItemId,ItemNumber,ItemQuantity,ItemTagTime,ItemUID,LastBumpTime,LastPreparedTime,LastRecallTime,LastTotalTime,LastUnbumpTime,Modifier1Id,Modifier2Id,Modifier3Id,ParentItemNumber,PriorityStatusReached,PriorityTime,RemakeTime,RushStatusReached,RushTime,ServerId,ServerName,SoSTag,StationType,seat,TerminalNumber,TimeStampLocal,TimeStampUTC,TopLevelItem,TransactionNumber,TransactionStartTimeLocal,TransactionStartTimeUIC,TransactionUID,UID,ViewId,ViewName,Token
1,APPETIZERS,2,-1,-1,572,2022-03-28T18:39:30.778,2022-03-28T23:39:30.778,Appetizer,f82e7862-c24b-47d9-95ee-55dc0f417a79,1,Dining Room,1,0,393,-1,0,393,-1,2022-03-28T23:49:13.393098,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,406,393,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,501,JOSH D,View 1509,Expediter,13,12,2022-03-28T18:46:17.312,2022-03-28T23:46:17.312,FALSE,335,2022-03-28T18:34:24.757,0001-01-01T00:00:00,aa96ce47-403d-42fe-a05a-e6c3a6a0c69f,4c949622-6362-4da5-bee8-4216792ffcb2,15,Need To Run,2022-03-28 18:46:17.312000_4c949622-6362-4da5-bee8-4216792ffcb2
1,APPETIZERS,1,-1,-1,572,2022-03-28T18:37:42.102,2022-03-28T23:37:42.102,Appetizer,2caca92c-20d9-43d9-9587-31f96f284475,1,Dining Room,1,0,501,-1,0,501,-1,2022-03-28T23:48:11.421518,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,563,501,-1,-1,-1,0,0,0,0,TRUE,0,0,TRUE,15,643,VIKTOR E,View 1509,Expediter,98,10,2022-03-28T18:47:05.476,2022-03-28T23:47:05.476,FALSE,340,2022-03-28T18:37:42.102,0001-01-01T00:00:00,5df3daa8-72b1-4fea-8aaf-350c0b12c754,2b4c2c9d-c265-4003-aef0-e09e9257f5e2,15,Need To Run,2022-03-28 18:47:05.476000_2b4c2c9d-c265-4003-aef0-e09e9257f5e2
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,94,-1,0,94,-1,2022-03-28T23:48:11.437133,1735,146,600,Chkn Broc Pasta,1735,2,1,-1,52f6098d-7542-41f3-a568-73de1ffa968e,599,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,544,ELIANA N,S14V114,Prep,44,11,2022-03-28T18:47:23.822,2022-03-28T23:47:23.822,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,624c23a1-b96a-486c-8eb7-3dbaa0cf2c57,14,PASTA,2022-03-28 18:47:23.822000_624c23a1-b96a-486c-8eb7-3dbaa0cf2c57
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,108,-1,0,108,-1,2022-03-28T23:48:11.437133,3637,145,586,Carbon/Chk,3637,9,1,-1,b66cc3eb-019a-401c-8ddd-107d7f3a94e8,599,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,544,ELIANA N,S14V114,Prep,44,11,2022-03-28T18:47:23.827,2022-03-28T23:47:23.827,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,6d2b87a1-4153-4e95-8022-15c51ccab22f,14,PASTA,2022-03-28 18:47:23.827000_6d2b87a1-4153-4e95-8022-15c51ccab22f
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,186,-1,0,186,-1,2022-03-28T23:48:11.437133,1346,210,606,Farfalle,1346,8,1,-1,2c4b5cb6-ea56-442f-a532-fe2bd47cd6bc,598,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S14V114,Prep,998,1,2022-03-28T18:47:24.773,2022-03-28T23:47:24.773,TRUE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,8d2f683b-fef1-45db-9945-3ba79f0cc4e6,14,PASTA,2022-03-28 18:47:24.773000_8d2f683b-fef1-45db-9945-3ba79f0cc4e6
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,186,-1,0,186,-1,2022-03-28T23:48:11.437133,6927,210,297,Add Shrimp,6927,9,1,-1,15bb3953-77f8-4ea7-8be2-e3ac2369829e,598,-1,-1,-1,-1,0,0,0,8,FALSE,0,0,FALSE,0,985,FRED D,S14V114,Prep,998,1,2022-03-28T18:47:24.775,2022-03-28T23:47:24.775,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,eef9c83d-30eb-4023-ab47-2c2b908e6933,14,PASTA,2022-03-28 18:47:24.775000_eef9c83d-30eb-4023-ab47-2c2b908e6933
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,311,-1,0,311,-1,2022-03-28T23:49:13.4556,1342,316,383,Four Chz,1342,1,1,-1,8b4717ce-8181-4dff-9a49-e84d3f334405,601,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,544,ELIANA N,S14V114,Prep,44,11,2022-03-28T18:47:26.101,2022-03-28T23:47:26.101,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,49cfed87-e7c4-4333-87e3-0aad944c5f99,14,PASTA,2022-03-28 18:47:26.101000_49cfed87-e7c4-4333-87e3-0aad944c5f99
1,ENTREES,3,-1,-1,930,2022-03-28T18:39:50.291,2022-03-28T23:39:50.291,Entree,e85b35f0-6bf7-4ab7-979c-d598e0a4259d,1,Dining Room,1,0,187,-1,0,187,-1,2022-03-28T23:49:13.486846,7236,206,743,Fried Chkn Sand,7236,4,1,-1,0cb8dbc3-9647-48e1-83db-421c40027038,497,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:48:08.21,2022-03-28T23:48:08.21,TRUE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,ee949933-0bf1-41fd-a111-caa82d0a00a4,11,FRY,2022-03-28 18:48:08.210000_ee949933-0bf1-41fd-a111-caa82d0a00a4
1,ENTREES,3,-1,-1,930,2022-03-28T18:39:50.291,2022-03-28T23:39:50.291,Entree,e85b35f0-6bf7-4ab7-979c-d598e0a4259d,1,Dining Room,1,0,187,-1,0,187,-1,2022-03-28T23:49:13.486846,4825,206,1,FFry,4825,5,1,-1,90048c9f-016e-4c02-a4c9-43a99eab0538,497,-1,-1,-1,-1,0,0,0,4,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:48:08.216,2022-03-28T23:48:08.216,FALSE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,d030eedf-2216-4a91-b78d-1b09b12ea0c4,11,FRY,2022-03-28 18:48:08.216000_d030eedf-2216-4a91-b78d-1b09b12ea0c4
1,ENTREES,3,-1,-1,930,2022-03-28T18:39:50.291,2022-03-28T23:39:50.291,Entree,e85b35f0-6bf7-4ab7-979c-d598e0a4259d,1,Dining Room,1,0,187,-1,0,187,-1,2022-03-28T23:49:13.486846,913,206,1,no Mayo,913,6,1,-1,ae52bdce-7c43-4cfa-84b6-670882fb2066,497,-1,-1,-1,-1,0,0,0,4,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:48:08.219,2022-03-28T23:48:08.219,FALSE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,49ffd588-0ee0-4723-bd65-ec6dbece895b,11,FRY,2022-03-28 18:48:08.219000_49ffd588-0ee0-4723-bd65-ec6dbece895b
1,ENTREES,3,-1,-1,930,2022-03-28T18:39:50.291,2022-03-28T23:39:50.291,Entree,e85b35f0-6bf7-4ab7-979c-d598e0a4259d,1,Dining Room,1,0,187,-1,0,187,-1,2022-03-28T23:49:13.486846,1568,206,1,SB CHEDDER,1568,7,1,-1,ce4c07a3-e6ee-4c00-8ca0-449bee9bdebc,497,-1,-1,-1,-1,0,0,0,4,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:48:08.223,2022-03-28T23:48:08.223,FALSE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,de11f5b1-f3ad-4707-b244-e2395ab200ec,11,FRY,2022-03-28 18:48:08.223000_de11f5b1-f3ad-4707-b244-e2395ab200ec
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.486846,6370,2,694,Carne Asada Stk,6370,3,1,-1,e73d39d1-5346-41fe-b3c9-a7ffbb123772,656,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,544,ELIANA N,S12V112,Prep,44,11,2022-03-28T18:48:20.829,2022-03-28T23:48:20.829,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,c05319e7-2764-40a1-bd43-85562cca7d9d,12,SAUTE,2022-03-28 18:48:20.829000_c05319e7-2764-40a1-bd43-85562cca7d9d
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.486846,3264,2,1,MedWell,3264,4,1,-1,05564b53-b2d9-477f-890e-e559c34cbe37,656,-1,-1,-1,-1,0,0,0,3,FALSE,0,0,FALSE,0,544,ELIANA N,S12V112,Prep,44,11,2022-03-28T18:48:20.834,2022-03-28T23:48:20.834,FALSE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,c9388a8f-79e0-4a33-8df2-37e9d9657486,12,SAUTE,2022-03-28 18:48:20.834000_c9388a8f-79e0-4a33-8df2-37e9d9657486
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.486846,5200,2,1,Wht Rice,5200,5,1,-1,af0f391c-85f4-4f65-b945-96e39cacbb83,656,-1,-1,-1,-1,0,0,0,3,FALSE,0,0,FALSE,0,544,ELIANA N,S12V112,Prep,44,11,2022-03-28T18:48:20.837,2022-03-28T23:48:20.837,FALSE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,347a6497-6b57-4a30-8327-c9b139e2b7a7,12,SAUTE,2022-03-28 18:48:20.837000_347a6497-6b57-4a30-8327-c9b139e2b7a7
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.486846,4315,2,1,SOS,4315,6,1,-1,6f1ce611-caea-4b60-8585-7585509e6b59,656,-1,-1,-1,-1,0,0,0,3,FALSE,0,0,FALSE,0,544,ELIANA N,S12V112,Prep,44,11,2022-03-28T18:48:20.84,2022-03-28T23:48:20.84,FALSE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,ba48a1f3-94ab-4d22-84e5-e57fc2d06546,12,SAUTE,2022-03-28 18:48:20.840000_ba48a1f3-94ab-4d22-84e5-e57fc2d06546
1,ENTREES,3,-1,-1,694,2022-03-28T18:37:24.148,2022-03-28T23:37:24.148,Entree,77dcbb96-63c6-4975-a155-1faf05c06d0a,1,Dining Room,1,0,442,-1,0,442,-1,2022-03-28T23:53:22.45641,7235,468,252,Side Broccoli,7235,7,1,-1,3180d685-ae90-4e97-a682-9af920b05040,691,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,544,ELIANA N,S12V112,Prep,44,11,2022-03-28T18:48:55.774,2022-03-28T23:48:55.774,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,418e3411-8506-4481-8bfb-9a1b32818aac,12,SAUTE,2022-03-28 18:48:55.774000_418e3411-8506-4481-8bfb-9a1b32818aac
1,ENTREES,1,-1,-1,960,2022-03-28T18:37:55.65,2022-03-28T23:37:55.65,Entree,b0fbc0f3-046e-4155-99ab-5f9bae48ed1d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.45641,7735,31,960,FB Cheese,7735,3,1,-1,522574e6-2cb1-4b4a-9b69-a24fa7924c6a,666,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S05V105,Prep,998,1,2022-03-28T18:49:02.076,2022-03-28T23:49:02.076,TRUE,341,2022-03-28T18:37:55.65,0001-01-01T00:00:00,f3e4ef06-2724-436b-b195-c08b6d2ee57f,7716c14e-76d2-4978-8886-446e76756430,5,PIZZA,2022-03-28 18:49:02.076000_7716c14e-76d2-4978-8886-446e76756430
1,ENTREES,1,-1,-1,383,2022-03-28T18:44:41.092,2022-03-28T23:44:41.092,Entree,e430b1bf-f222-4359-9ae6-4ab25cd6f2db,9,DELIVERY,1,0,58,-1,0,58,-1,2022-03-28T23:53:22.472017,1051,85,325,*Avo Roll,1051,8,1,-1,09ac1678-7deb-4348-9646-5cc47c002283,289,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S11V111,Prep,998,1,2022-03-28T18:49:30.825,2022-03-28T23:49:30.825,TRUE,346,2022-03-28T18:44:41.092,0001-01-01T00:00:00,a2f7747a-e320-43b3-b7a5-f78227ec8e05,1a1f3582-24ce-4d29-9708-552e4469162f,11,FRY,2022-03-28 18:49:30.825000_1a1f3582-24ce-4d29-9708-552e4469162f
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.472017,5313,15,792,Mac&Chz Burger,5313,5,1,-1,de69ab10-2aa5-4929-886f-ac55a562e66c,734,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S09V109,Prep,998,1,2022-03-28T18:49:40.298,2022-03-28T23:49:40.298,TRUE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,f7c17e70-9c1a-4e75-9b47-bbfa4636c471,9,BROILER,2022-03-28 18:49:40.298000_f7c17e70-9c1a-4e75-9b47-bbfa4636c471
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.472017,2712,15,1,Medium,2712,6,1,-1,5d72bdd7-33c6-449b-998f-180216756b5f,734,-1,-1,-1,-1,0,0,0,5,FALSE,0,0,FALSE,0,985,FRED D,S09V109,Prep,998,1,2022-03-28T18:49:40.306,2022-03-28T23:49:40.306,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,dfa75125-63f8-4713-9066-bc8631933d48,9,BROILER,2022-03-28 18:49:40.306000_dfa75125-63f8-4713-9066-bc8631933d48
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.472017,4825,15,1,FFry,4825,7,1,-1,14c18e62-3fef-4910-89c2-51d370346c6f,734,-1,-1,-1,-1,0,0,0,5,FALSE,0,0,FALSE,0,985,FRED D,S09V109,Prep,998,1,2022-03-28T18:49:40.31,2022-03-28T23:49:40.31,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,7ace7042-ad50-43f7-9e70-0d5f77170641,9,BROILER,2022-03-28 18:49:40.310000_7ace7042-ad50-43f7-9e70-0d5f77170641
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,61,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,734,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S08V108,Assembler,998,1,2022-03-28T18:49:40.367,2022-03-28T23:49:40.367,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,9c280dc9-f5b2-469b-82b8-2e7b55b9f0e0,32,Entrees,2022-03-28 18:49:40.367000_9c280dc9-f5b2-469b-82b8-2e7b55b9f0e0
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,176,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,734,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 5101,Assembler,998,1,2022-03-28T18:49:40.383,2022-03-28T23:49:40.383,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,770801ad-634f-4760-b7eb-020356b8c17c,5101,Cashier Cooking 1,2022-03-28 18:49:40.383000_770801ad-634f-4760-b7eb-020356b8c17c
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,176,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,734,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 5201,Assembler,998,1,2022-03-28T18:49:40.401,2022-03-28T23:49:40.401,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,edc9ee5a-4384-4833-81b0-2e4c76b03e80,5201,Cashier In Progress 2,2022-03-28 18:49:40.401000_edc9ee5a-4384-4833-81b0-2e4c76b03e80
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,176,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,734,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 5301,Assembler,998,1,2022-03-28T18:49:40.419,2022-03-28T23:49:40.419,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,ec396136-f982-4cb6-a15e-7e8d511d398f,5301,Cashier In Progress 3,2022-03-28 18:49:40.419000_ec396136-f982-4cb6-a15e-7e8d511d398f
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,734,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 1802,Assembler,998,1,2022-03-28T18:49:40.436,2022-03-28T23:49:40.436,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,cdaddabd-a92a-491e-a628-27b1b15ae931,6101,Cashier Delv Cooking 1,2022-03-28 18:49:40.436000_cdaddabd-a92a-491e-a628-27b1b15ae931
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,734,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 1902,Assembler,998,1,2022-03-28T18:49:40.449,2022-03-28T23:49:40.449,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,daf524f3-9568-4738-a2d7-3d6d6fbca382,6201,Cashier Delv Cooking 2,2022-03-28 18:49:40.449000_daf524f3-9568-4738-a2d7-3d6d6fbca382
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,734,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 2004,Assembler,998,1,2022-03-28T18:49:40.461,2022-03-28T23:49:40.461,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,be5a2faa-bfa7-4539-9f85-b4e83eac5292,6301,Cashier Delv Cooking 3,2022-03-28 18:49:40.461000_be5a2faa-bfa7-4539-9f85-b4e83eac5292
1,ENTREES,1,-1,-1,960,2022-03-28T18:37:55.65,2022-03-28T23:37:55.65,Entree,b0fbc0f3-046e-4155-99ab-5f9bae48ed1d,9,DELIVERY,1,0,456,-1,0,456,-1,2022-03-28T23:53:22.472017,5341,458,504,MexiTort Sal,5341,5,1,-1,f10d8c51-b2ab-4547-b7e0-f008b2de118d,714,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,998,1,2022-03-28T18:49:49.756,2022-03-28T23:49:49.756,TRUE,341,2022-03-28T18:37:55.65,0001-01-01T00:00:00,f3e4ef06-2724-436b-b195-c08b6d2ee57f,c0c4dd97-0ef5-41a2-8883-6473cfa03fbe,7,SALAD,2022-03-28 18:49:49.756000_c0c4dd97-0ef5-41a2-8883-6473cfa03fbe
1,ENTREES,1,-1,-1,960,2022-03-28T18:37:55.65,2022-03-28T23:37:55.65,Entree,b0fbc0f3-046e-4155-99ab-5f9bae48ed1d,9,DELIVERY,1,0,456,-1,0,456,-1,2022-03-28T23:53:22.472017,225,458,1,Dry - Dress Side,225,6,1,-1,791b1539-9946-46cf-aa1d-00a5bf6bf91e,714,-1,-1,-1,-1,0,0,0,5,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,998,1,2022-03-28T18:49:49.763,2022-03-28T23:49:49.763,FALSE,341,2022-03-28T18:37:55.65,0001-01-01T00:00:00,f3e4ef06-2724-436b-b195-c08b6d2ee57f,25ac698f-e95a-43c2-bc30-e0e28ebce372,7,SALAD,2022-03-28 18:49:49.763000_25ac698f-e95a-43c2-bc30-e0e28ebce372
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,734,-1,0,734,-1,2022-03-28T23:53:22.472017,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,746,734,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 1509,Expediter,998,1,2022-03-28T18:49:52.772,2022-03-28T23:49:52.772,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,4a14e4df-c43c-4293-85b5-bd191cd63ad4,15,Need To Run,2022-03-28 18:49:52.772000_4a14e4df-c43c-4293-85b5-bd191cd63ad4
1,ENTREES,2,-1,-1,862,2022-03-28T18:38:38.534,2022-03-28T23:38:38.534,Entree,45ab856a-e660-4ca8-b34c-7f94e9c13538,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:53:22.487644,6205,8,862,Bacon-Bacon,6205,1,1,-1,be9c1301-5a5a-431a-84d0-ba8e6a9e607c,692,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,633,ROCKY A,S09V109,Prep,43,6,2022-03-28T18:50:11.14,2022-03-28T23:50:11.14,TRUE,333,2022-03-28T18:38:38.533,0001-01-01T00:00:00,0c40f419-47f0-4442-a8c7-5626f4b87dcc,cf419ad4-b34c-4ad4-af5d-2cf0792f376e,9,BROILER,2022-03-28 18:50:11.140000_cf419ad4-b34c-4ad4-af5d-2cf0792f376e
